blog_code,user_id,post_num,key,board_url,title,content,board_category,nickname,date
EG,CV63,4426481,EG_CV63_4426481,http://CV63.egloos.com/4426481,김정민 박사의 경고 1개가 현실화되다 ," 일전에 김정민 박사가 문재인과 같은 좌파 대통령에 반대하는 이유 중 1개로 그것이 있었다.'한국의 좌파 정치가들, 예컨데 문재인과 같은 자들이 집권하면 미국이 초기엔 굉장히 당혹해하고싫어하겠지만 그들의 약점을 이용해 쥐고 흔드는 방향으로 가게 되고 이리 되면 한국의 실질적국익은 파괴되고 만다. 한국 국민들이 좌파에게 권력을 줘선 안 될 이유가 여기에 있다' 김정민 박사 본인이야 좌파에 쉽게 경도되는 국민들의 의식을 전환해보겠다고 나름 발품을파는 것처럼 강연 등을 부지런히 다니는 듯 한데 뻔히 보이는 평화쇼에 그냥 휘둘리는 이 나라국민들의 현재 상황을 보면 암담하기 그지 없다. 결국 미국이 원하는걸 들어준게 아니냐는농업인신문의 21일자 기사 링크로 마무리한다.http://www.nongupin.co.kr/news/articleView.html?idxno=52947#090GP.S. - 트럼프 축하한다. 홍과의 대선 토론 때 보인 것만으로도 경제적 재앙을 확실히 가져다줄게뻔한 인간을 뽑아줘버린, 순간의 욱하는 감정을 억누르지 못한 한국 국민들의 어리석음 덕분에그동안 내줄 것 다 내줘도 보답 못 받던 미국이 실익을 계속 챙길 수 있게 되었으니 말이다.자동차, 의약품, 농산물에서의 승리를 거론했던대 올해 넘긴 후 저 3개가 어떻게 영향을 미칠지걱정이다.신고",경제 문제,KittyHawk,20180925
EG,CV63,4426470,EG_CV63_4426470,http://CV63.egloos.com/4426470,"미 국무부, 문석탄 생략하고 한국국민에 추석 인사 ",http://www.lkp.news/news/article.html?no=5205 기사에선 간접적으로 문석탄네를 믿기 힘들다는 신호를 보낸 걸로 여기는데과연 미국은 언제까지 관망세를 취할 건지 궁금해진다. 북괴가 비핵화를 실행해야제재를 해제할 수 있다고 늘 언급한다지만 그걸 북괴가 실무적으로 수용할지부터시작해 그 북괴에 심리적으로 빌붙은 인간들이 한 둘이 아니라는게 계속 재확인되는지경인 현재의 한국 상황은 여러모로 비관적이다.신고,미국,KittyHawk,20180924
EG,CV63,4426462,EG_CV63_4426462,http://CV63.egloos.com/4426462,"난민 수용에 대해, 헝가리 이탈리아는 거부하기로 협력 ","http://conspiracynews.co.kr/?p=8478 그 동안 유럽에서 2류 국가군으로 취급당하던 헝가리 이탈리아가 유럽 아니, 베스트팔렌 조약을계기로 인류의 내일에 긍정적 방향을 제시한 세속주의 체제 수호를 공개적으로 부르짖는 구도가된 건 여러모로 아이러니다. 원래대로면 이건 영국, 프랑스, 독일 같은 나라들이 앞장서서 추구해야 할 방향이었다. 거기에 더해 죽어도 세속주의를 수용 못하겠다는 차원을 넘어 세속 국가 안에서 샤리아 폴리스 따위를운용하는 무슬림 이민자 집단들, 이들을 더 부추겨 이익을 얻을 심산으로 파멸을 더 부추기는 좌파들과그 외 자신들의 입장을 분명히 하려 들지 않는 기타 이민자 집단들을 모조리 다 깡그리 소멸시키던지쫓아내던지 해야 했단 말이다. 이대로 가다간 21세기판 반제회의까지 현실화되고 말 텐데 그 전에손을 쓰겠다는 헝가리 이탈리아가 거꾸로 비난 받는 상황이 우스울 뿐이다. 로더림 사건 등만 생각해도포그롬보다 약한 보복이 무슬림 집단에 가해져도 무방한 지경이 되어가는 마당에 이상주의자들은대체 언제까지 추위에 떠는 고슴도치를 받아줬다가 도리어 자기가 쫓겨날 팔자가 된 다람쥐 노릇을 하라고 세속 국가의 시민들에게 지껄일 작정인가?신고",유럽,KittyHawk,20180924
EG,CV63,4426445,EG_CV63_4426445,http://CV63.egloos.com/4426445,"트럼프, 중공에 경고 '보복하면 더 많이 보복' ", 현재까지의 전개 과정을 보면 한국은 줄을 잘못 서는 걸 넘어 선로를 아예 탈선한 상황이라는게 비극이다.김정민 박사 등이 꼬집은 대로 처음부터 미국과 철저히 밀착했다면 그나마 얻을 것들이 있었을텐데저 문석탄과 대깨문 새끼들 덕분에 한국은 뒷 일을 걱정해야 할 판이니 기가 막힐 뿐.신고,미국,KittyHawk,20180922
EG,CV63,4426444,EG_CV63_4426444,http://CV63.egloos.com/4426444,"중공, 대놓고 문석탄에 지령 하달 ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003399688 표 준 걸로도 모자라 지금도 문석탄 지지하는 년놈들, 이게 너희들이 바라는 거였냐? 최전방무방비 현실화 위기와 합쳐 상황이 이 지경이면 대깨문이 아니라 매국노라고 욕해도 아깝지 않을 지경이다.신고",아시아,KittyHawk,20180922
EG,CV63,4426426,EG_CV63_4426426,http://CV63.egloos.com/4426426,"문석탄, 미국 방문전 정상통화 계획없다 ",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=023&aid=0003400197 그렇게 북괴에선 아주 좋아라 하더니 정작 트럼프한테는 할 말이 없나? 일전에 CNN 여기자가 던진그 물음이 딱 들어맞는 상황이다.신고,정치 전반 2018,KittyHawk,20180921
EG,CV63,4426424,EG_CV63_4426424,http://CV63.egloos.com/4426424,"미 의원들, '북괴의 상응조치 요구 부적절' ",https://www.voakorea.com/a/4580614.html 상황이 이런걸 보면 저들이 한국의 정치가라고 해야 할 판이다. 그나마 문희상은 공범이 될 순 없다고가기를 거절했다만 과연 조경태처럼 전향할 수 있을까?P.S. - 결국 트럼프가 북괴의 헛짓에 응하지 않았다는 것에 미 의원들도 안도한 상황이니 긴장의 끈을 늦추기가 참힘들다고 해야겠다.신고,미국,KittyHawk,20180921
EG,CV63,4426415,EG_CV63_4426415,http://CV63.egloos.com/4426415,"북괴, 합의서 체결 전 신형방사포 전진 배치 ",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=277&aid=0004320137&viewType=pc 감상 - 문석탄아 이럴거면 뭐하러 간 거냐?신고,군사전반,KittyHawk,20180920
EG,CV63,4426414,EG_CV63_4426414,http://CV63.egloos.com/4426414,"미 상원, '북괴 요구 들어줄 상황 아니다' ",https://www.voakorea.com/a/4578924.html 난 문석탄네가 보여줄 쇼의 끝이 궁금해진다. 굳이 저런 표현을 꺼냈을 정도면 너네가뭔 짓을 하건 우린 안 속는다는 의미 아닌가? 이 판국에 전방 부대들을 무력화시키는행태까지 저지른 문석탄네에 대해 미국이 어떤 대응을 취할지 궁금해진다. 문석탄한테표준걸 후회하지도 않는 그쪽 동네와 자칭 중도/좌파 새끼들은 이제 뭐라 변명할거냐?미국이 피노체트식 대청소를 한국에 실시해도 뭐라 욕 안 먹을 상황을 한국 국민들스스로 만들어낸걸로도 모자라 그걸 강화시켜가는 현 세태가 참으로 놀라울 뿐이다.신고,미국,KittyHawk,20180920
EG,CV63,4426404,EG_CV63_4426404,http://CV63.egloos.com/4426404,북괴가 아무리 그 어떤 약속을 해도 ,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=005&aid=0000131868 이렇게 해버리면 그만이지 않나? 트럼프가 핵시설 사찰 결정 환영이네 뭐네 라는 말이 진담이 아니라그냥 냉소적인 놀리기가 본심일거라는 이야기가 나오는 것도 트럼프 등이 그걸 잘 기억하고 있기 때문 아니겠나?신고,정치 전반 2018,KittyHawk,20180919
EG,CV63,4426395,EG_CV63_4426395,http://CV63.egloos.com/4426395,"미국, ""한국산 전자투표기 사용말라"" 콩고에 경고 ",http://www.skyedaily.com/news/news_view.html?ID=77257 니키 헤일리가 저 발언을 했을 정도라면 그간 한국에서의 전자투표기 사용도 의심하고 있을 가능성도있다는 의미 아닌가? 그 와중에 콩고인들은 남아공 개입 요청이라니? 한국산 기계가 후일 한국외교를위기에 빠뜨릴 가능성이 생겼다는게 비극이다. 암호기 에니그마의 보안을 믿다가 정보가 털려버린 독일을비웃기 뭐한 꼴이 된 한국이다.신고,미국,KittyHawk,20180919
EG,CV63,4426387,EG_CV63_4426387,http://CV63.egloos.com/4426387,"VOA, 자라테 전 차관보 '한국 기업 총수들 제재위반 경계' ","https://www.voakorea.com/a/4575559.html 안타깝지만 자라테 전 차관보의 저 말이 들어먹힐지는 의문이다. 당장 문석탄네만 해도가장 핵심인 비핵화 관련으로 이리 대놓고 말장난을 쳤다는게 드러나지 않았나? 문석탄, 종석아. 그때 말했다더니 이번이 처음이냐? 볼튼이 꺼낸 이 말이 뭘 의미하는지 알고 그런거냐?신고",미국,KittyHawk,20180918
EG,CV63,4426377,EG_CV63_4426377,http://CV63.egloos.com/4426377,문석탄은 왜 또 말장난인가? ,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0010347711&viewType=pc 비핵화를 위한 미북대화 촉진? 아무리 잘 봐줘도 말장난 아닌가? 폼페오가 방북을취소해버린 시점에서 그만둬야 할 판에 직접 비핵화를 요구한다도 아니고 미북대화?  그러면 볼튼이 꺼낸 이 말은 대체 뭐란 말인가? 너네가 해결 안 하면 나중에 보자라는분위기를 저쪽이 풍기는 마당인데다 폼페오는 방북을 취소해버린 판인데?신고,정치 전반 2018,KittyHawk,20180917
EG,CV63,4426372,EG_CV63_4426372,http://CV63.egloos.com/4426372,"미국, 북괴를 해상에서부터 원천차단 "," 문제는 기사에서도 언급하다시피 한국, 정확히는 문석탄네가 어떻게 구느냐 아니겠는가? 이런 판국에 한국 기업들이인질신세로 전락하게 된 마당이니 기가 막힐 뿐...신고",미국,KittyHawk,20180917
EG,CV63,4426369,EG_CV63_4426369,http://CV63.egloos.com/4426369,문석탄네의 북괴 방문에 이재용 등 4대 그룹 포함 ,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004202393 말이 좋아 동행이지 사실상 끌고 가는 꼴 아닌가? 게다가 이 짓거리가 참 웃긴게 이미미국의 램버트 차관보가 우회적인 형태로 경고를 준 적이 있었다는 거다.https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=023&aid=0003389559. 실질적인 비핵화 등이 이뤄지지 않는 한 과속하지 않는게 좋을 거라는 분위기를 미국이 풍기는마당에 잘도 저런다는게 놀랍다. 지금 당장이야 미국이 내버려둔다고 해도 나중에 분명히 박살을내버리려고 들 텐데 그땐 저 기업들까지도 다 같이 죽게 만들 작정인가?신고,정치 전반 2018,KittyHawk,20180917
EG,CV63,4426347,EG_CV63_4426347,http://CV63.egloos.com/4426347,원용석 기자 - 구글의 극좌적 행태 들통나다 , 이전에 구글의 검색 엔진 등에 친중공 인사들이 관여하고 있기 때문에 편파적인 처리가 이뤄지는게아니냐는 의혹이 나온 적도 있다고 하는데 원용석 기자의 입에서 구글의 편파적 행태가 거론될 정도라면관련 의혹들이 마냥 허튼 소리라고도 할 수 없지 않은가?신고,미국,KittyHawk,20180915
EG,CV63,4426344,EG_CV63_4426344,http://CV63.egloos.com/4426344,"문석탄네, VOA에 청와대 기자단 '나가라' 통보 ",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=448&aid=0000252285 참 졸렬하구만. 그렇게 민주주의 떠들더니 북괴식 민주주의가 너네 희망이었냐?이럴거면 아예 추방시키지 그러냐?신고,정치 전반 2018,KittyHawk,20180914
EG,CV63,4426343,EG_CV63_4426343,http://CV63.egloos.com/4426343,"윤한홍, ""이쯤 되면 호남공화국"" ","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=023&aid=0003398647 외국인 투자유치를 전담하는 KOTRA 관련 조직에 김대중의 손녀 사위가 선임된 건에 대해이낙연이가 ""그들이 해명할 일""이라는 식으로 넘긴 걸 보면 참 찝찝해진다. 적극적으로 반박을 하자니 전에 박근혜를 공격할 때의 자기들이 보여주던 것과 연결될 판이니 말을 아꼈나?신고",정치 전반 2018,KittyHawk,20180914
EG,CV63,4426341,EG_CV63_4426341,http://CV63.egloos.com/4426341,해골찬의 부동산 정책 발언에 대한 감상 ," 아무리 좋게 들어주고 싶어도 부동산 부자들로 하여금 '땡큐 노무현'을 외쳤던그 때의 어게인이 될 것 같은 기분이 드니 여러모로 심란하다. 이들은 그 시절에대한 학습을 안 한 게 아니라 일부러 알면서도 그러는게 아닐까? 강남이건 어디건재건축을 모조리 허용하되 거기에 꼽사리 끼듯 공공 아파트 단지를 의무적으로 1개이상 끼워 넣는 식의 수요에 대해 모든 수요층을 만족하는 식의 공급을 늘리는 방식은 왜 죽어도 제대로 안 하려고 들지? 설마 장하성이 말한 그 말이 문석탄, 해골찬들의 본심이었나? 최근에 박원순이 자기 입으로 강북 재개발 필요를 꺼내놓고는 땅값 오른다고겁쟁이처럼 도망가듯 마무리 지은 것과 합쳐 보면 그냥 이 인간들은 경제 관련 정책은죄다 포기한게 아니라 일부러 망칠려고 작정한 것처럼 보일 판이다.신고",경제 문제,KittyHawk,20180914
EG,CV63,4426324,EG_CV63_4426324,http://CV63.egloos.com/4426324,볼턴 - 1년내 비핵화를 제안한 건 문석탄 , 그 문희상조차 북괴로의 동행을 거부한 것과 합쳐서 문석탄 때문에 이 나라 앞에 기다릴게 뭔지 생각하면참 뻔한 노릇 아닌가?신고,미국,KittyHawk,20180913
EG,CV63,4426311,EG_CV63_4426311,http://CV63.egloos.com/4426311,문석탄은 지금이라도 정상회담을 포기하라 , 가능하면 같이 보조를 맞춰주는게 정상(?)일 문희상이 거절했다는 건 문제가 생길 경우를 우려한다는의미이기도 한데 언제까지 계속 고집을 부릴 건가? 게다가 미국은 이런 말까지 하는 판이다.https://www.voakorea.com/a/4565486.html 성과 따위는 바라지도 않는다. 그냥 아무 일도 말라. 더 이상 이 나라의 안보만이라도 무너뜨리지 말라. 경제적피해야 울며 겨자먹기식으로라도 시간을 들여 재건이라도 해야 한다면 어떻게라도 해본다지만 안보가 무너진한국이 입게 될 피해는 상상이상일거다.신고,정치 전반 2018,KittyHawk,20180911
EG,CV63,4426310,EG_CV63_4426310,http://CV63.egloos.com/4426310,스리랑카서 반중 시위 ,"https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003397981 스리랑카의 항구 사용권이 99년 동안 중공에 넘어가게 된 것이 직접적인 원인이었다고 한다.김필재 기자, 김정민 박사 등은 스리랑카 등의 문제를 이전부터 예견 혹은 외신들의 보도 등을꾸준히 알려줬었고 이를 접했던 이들이라면 예정된 사태가 벌어진 정도이겠지만 국내 메이저언론들 중 친미적 입장을 취하는 경향이 있는 곳이라도 이런 일들을 상세히 알리는 건 쉽지않을 거라 생각하면 특기할만한 일이라고 하겠다.(당연히 해당 기사에선 중공 당국이 긴장하고있다지만 그들이 근본적인 정책 수정을 할 거라는 생각은 들지 않는다. 당연히 미국도 그런걸기대할 턱은 없겠지만 말이다.)신고",아시아,KittyHawk,20180911
EG,CV63,4426309,EG_CV63_4426309,http://CV63.egloos.com/4426309,"러시아군, 화이트 헬멧의 화학무기 위장작전 경고 ",http://conspiracynews.co.kr/?p=8399 내용을 간단히 전하자면 다음과 같다. 러시아군이 시리아 반군들에 의한 화학무기위장작전에 대해 경고했다고 한다. 기사에선 주변적인 의심 징후들을 언급하고 있는데트럼프 스스로 시리아의 반군 집단들이 과연 미국의 친구라 할 수 있는지 의구심을 드러냈던걸 생각하면 언제까지 시리아에서 시간과 전비를 허비할 것인가 실망감마저 든다.개입할 여력이 있다면 친북종중들이 대놓고 나라를 유린하는 지경인 한국에 쏟는 것이정석 아닌가? 트럼프와 백악관의 실무자들이야 나름의 계산이 있을거라지만 언제까지이럴 것인지 우려감이 든다.신고,중동,KittyHawk,20180911
EG,CV63,4426288,EG_CV63_4426288,http://CV63.egloos.com/4426288,그 동네(?)의 편의점 ," 첫 게시자의 언급으론 무려 광주(!)에서 찍힌 것이라고 한다. 저쪽 동네에서 지껄이는 건 그냥 모조리 내로남불, 속 시커먼 놈들의 거짓말 정도로 취급하는게 속편하지 않을까?신고",정치 전반 2018,KittyHawk,20180910
EG,CV63,4426280,EG_CV63_4426280,http://CV63.egloos.com/4426280,이 정도면 한국은 여자가 살기 좋은 나라다 , 최근에 논란이 된 그 사건과 비교하면 한국은 여자가 살기 좋은 나라라는 증거라고봐도 무방하지 않을까? 지난번에 메갈/워마드가 편파수나니 뭐니 난리치던 그 홍대몰카녀도 거의 얼렁뚱땅 처리로 끝난거나 다름 없는 것 아니냐는 비아냥까지 생각하면말이다. 소라넷은 그 난리를 치며 운영 관련자들을 잡았던 반면 워마드는 외국에 서버가있어서라느니 따위의 이유를 들어 수사를 그야말로 흐지부지하게 만들어버리지도 않았던가?신고,"반다문화, 반페미니즘",KittyHawk,20180909
EG,CV63,4426279,EG_CV63_4426279,http://CV63.egloos.com/4426279,"북괴, 해체하겠다는 동창리 7월말 이후 해체 중단 ",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000673135 결국 문석탄의 정상회담쇼에 어울려주지 않겠다는 자한당의 판단이 옳다는 게또 한 번 증명된 격 아닌가? 거기에 더해 미 의회의 북괴 비핵화 회의론까지도.이 자한당 보고 자꾸 꼴통이라고 지껄이던 어느놈은 뭐라 변명이라도 해봐라!미국 정치가들이 한국 정치가들로 보이는 순간이다신고,정치 전반 2018,KittyHawk,20180909
EG,CV63,4426272,EG_CV63_4426272,http://CV63.egloos.com/4426272,"김필재 기자 - 중공, 남중국해에 핵발전선 배치 추진 ",  이 영상에선 남중국해 문제 현황 여러개를 다루고 있지만 내 개인적으로 가장 우려하는 건 중공의 핵발전선 배치다. 계획상으론 10~20대를 건조하려 한다는데 이건 아무리 좋게 봐줘도 중공은 자기네들의 수가 꼬이면 남중국해 전체를 체르노빌화시키겠다는 속셈이라고 밖에 할 수 없지 않나? 핵만능론과 관련해 온갖 기괴한 행적을 가졌던 그 구소련조차 레닌호와 같은민간용 핵추진선을 만들었다지만 중공의 핵발전선처럼 막나가는 행동만큼은 하지 않았던걸 감안하면 참 놀라울 따름이다.신고,아시아,KittyHawk,20180909
EG,CV63,4426249,EG_CV63_4426249,http://CV63.egloos.com/4426249,자유한국당 - 남북정상회담 동행 안 한다 ,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0002848519 당연한 결정을 내린건데도 댓글 중간중간에 붙은 글들이 어이없을 따름이다.아직도 대깨문들이 수두룩하게 남은 건지 아니면 중공쪽으로 경유해온 정보전사들이신지참 궁금해진다.신고,정치 전반 2018,KittyHawk,20180907
EG,CV63,4426234,EG_CV63_4426234,http://CV63.egloos.com/4426234,해리스한테 518배후? 스콧이 웃겠다 ," 배후조종이니 뭐니 지껄이던대 정작 DJ를 믿고 그를 나름 도왔던 스콧이 너네랑 DJ가 모두를 속였다고여기고 돌아서버린 거에 대해선 아무 생각도 안 드냐? 이 꼬라지를 보고 스콧이 뭔 표정을 지을지 참 재밌어진다.스콧이 그랬던 것처럼 결국엔 DJ한테 분노해 돌아섰던, 이제는 저세상으로 간 최기일 박사마저도 웃게 만드는구나. 신고",정치 전반 2018,KittyHawk,20180907
EG,CV63,4426222,EG_CV63_4426222,http://CV63.egloos.com/4426222,여간부 확대보다 여군 사병징집이 먼저 아닌가? ,"https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=001&aid=0010325499&isYeonhapFlash=Y 이건 아무리 잘 봐줘봐야 사병 징집은 싫고, 간부로 가서 꿀이나 빨겠다는 것 아니냐는비꼬임을 받는 여군들의 편의만 신경 쓰겠다는 발상을 아주 그럴듯하게 에둘러서 말하는 꼴아닌가? 근본적인 해결들이 없는 한 남자 사병들의 여군들을 향한 반감은 계속 유지되는 걸넘어 더 커질 뿐이라는 생각도 못 하는 건가?신고","반다문화, 반페미니즘",KittyHawk,20180906
EG,CV63,4426213,EG_CV63_4426213,http://CV63.egloos.com/4426213,남북 화폐통합 논의? 논의 자체도 시기상조다 ,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=037&aid=0000025718 비핵화부터 시작해 한반도에서 권력을 포기하고 사라져야 할 집단인 김씨 일가 관련결말들도 나지 않은 마당에 화폐통합은 그 저의가 수상쩍다는 생각이 먼저 들게 만들뿐이다. 게다가 미국이 철도 연결 같은 뻔한 쇼에 당연히도 참 어이없어 하는 마당에화폐통합을 노래해대면 어떤 반응을 보일지야 두 말하면 입 아픈 노릇 아닌가?신고,정치 전반 2018,KittyHawk,20180906
EG,CV63,4426196,EG_CV63_4426196,http://CV63.egloos.com/4426196,우파를 불태워야한다고 지껄였던 문석탄 ,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003396639 이 짓을 한 게 운동권 출신 사업가였다고 한다.이러면 정작 불타야 하는 건 누굴까?(둘 다 잘못이라면서 사실상 종김종북화된 좌파를 은근슬쩍 편드는 물타기들은 영원히 꺼져라. 좌파와 자칭 중도 새끼들은 현재 한국의 상황에 놓고 돌아보면 결국 종북종김의 훌륭한 공범들 아니더냐?)신고,정치 전반 2018,KittyHawk,20180904
EG,CV63,4426195,EG_CV63_4426195,http://CV63.egloos.com/4426195,남자들은 현시대의 여자들을 외면하라 ,http://news.chosun.com/site/data/html_dir/2018/09/03/2018090300192.html?utm_source=naver&utm_medium=original&utm_campaign=news 여자들 전부가 저렇지 않을 거라 믿고 싶어도 페미나치들이 떠드는 그 터무니없는 적반하장과 남자들에게만죄를 따지려고 드는 그 행태에 여자들 다수가 실상 동조하는 풍조 아니냐는 것과 합쳐 생각하면 뭐하러 사서고통을 짊어져야 할까 싶어진다. 결혼을 포기해버린 일본의 초식남 세태를 한국 사회도 맞이하는게 다음 세대의 한국을 구하는 지름길처럼 보일 판이다. 브로의 노래로 마무리 한다.신고,"반다문화, 반페미니즘",KittyHawk,20180904
EG,CV63,4426192,EG_CV63_4426192,http://CV63.egloos.com/4426192,서구사회가 이 일을 비난만 하는게 힘든 배경 1개 ,"처벌일까?아버지이신 이 분과아들인 이 분이 너무 훌륭한(?) 선례들을 남기고 가셨거든요. 그 때문인지 서구 사회 일각에서도 조심스럽게 저 분들의 정책을 가능한 순화된 형태로 해야 하지 않느냐는 의견이아예 없는 것도 아니지만 그랬다간 유럽 등지 내부에 둥지를 튼 이슬람 교도들이 닥치는대로 악용할 게 뻔한지라차마 그러지 못하는 면도 있다고 하니 참 아이러니 하달까...끝으로... 카다피, 이대로 계속 유럽이 끙끙거리면 당신이 말한 유라비아는 이뤄질 거요.P.S. - 아주 흠좀무한 이야기인지라 따로 밸리발행은 안 합니다.신고",유럽,KittyHawk,20180904
EG,CV63,4426177,EG_CV63_4426177,http://CV63.egloos.com/4426177,문석탄식 내로남불 ,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=119&aid=0002279621&viewType=pc 이럴거면서 우병우엔 그렇게도 난리를 쳤다는 거에 할 말이 없게 된다. 더 가관은 저렇게 대놓고 내로남불질을해대는 문석탄에게 매달리는 대깨문들이지만 말이다. 마무리는 누군가가 올린 그런 대깨문들에 대한 최근증언으로 마무리한다.좌업자득의 말로신고,정치 전반 2018,KittyHawk,20180903
EG,CV63,4426174,EG_CV63_4426174,http://CV63.egloos.com/4426174,판빙빙 미국에 정치망명 요청 ,https://newsbeezer.com/taiwaneng/us-media-broke-the-news-shocked-fan-bingbing-appeared-in-los-angeles-to-seek-political-asylum-free-entertainment/ 그녀와 관련한 지난 상황 설명 중에 눈에 띄는 부분이 있다. 베이징에서 가택연금 상황 중에탈출해 LA로 날아왔다는 점이다. 중공의 부유층들이 기회가 닿으면 중공을 떠나려고 한다는건은 중공위기론 관련으로 자주 다뤄진 사례인데 판빙빙 같은 경우는 무척 놀랍다고 해야겠다.신고,미국,KittyHawk,20180902
EG,CV63,4426172,EG_CV63_4426172,http://CV63.egloos.com/4426172,또 대북괴 특사? ,"https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=001&aid=0010316959&isYeonhapFlash=Y&rc=N 석탄에 이어 철도편으로 경유를 보내려다가 유엔사에 저지당하고, 이스라엘 대통령 방한까지 거부해 완전히 찍힌 것 아닌가 우려되는 판국에 무슨 놈의 특사란 말인가? 이젠 국정원과 기무사까지무력화시켰으니 국내에선 어느 누구의 눈치도 안 봐도 된다는 식인가? 나중에 그 잘난 뚝배기들이깨질 날이 오게 되면 너네들끼리만 죽기를 바라마.신고",정치 전반 2018,KittyHawk,20180902
EG,CV63,4426169,EG_CV63_4426169,http://CV63.egloos.com/4426169,"대기업 76% ""작년보다 일자리 늘리지 않을것"" ",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003384958 어쩔 도리가 없다고 본다. 좋던 싫던 금융권 하나만 좁혀 놓고 봐도 가장 하책인이스라엘을 상대로 대놓고 적대를 취한 문석탄네의 지금 꼬라지만 놓고 봐도 기업들이굳이 인원을 더 고용하고 싶어할 이유가 있을까? 아직도 깨질 대가리들이 많은 대깨문들만죽어주면 고맙지만 그렇게 될 수 없다는게 현재 한국의 비극이다.신고,경제 문제,KittyHawk,20180902
EG,CV63,4426160,EG_CV63_4426160,http://CV63.egloos.com/4426160,김정민 박사 - 좌파가 말하는 적폐청산은 내로남불 ,"  여기 이글루스에서 자꾸 적폐니 꼴통 보수니 지껄이는 놈들은 김 박사의 저 비판에 뭐라 대답할건덕지나 있나? 게다가 지금 너네쪽들이 이 짓이나 하고 있는 판에 무슨 적폐니 꼴통 보수니 지껄이는거냐? 아무리 잘 봐줘봐야 너네는 김씨 일가의 하수인 내지 심리적 노예들일 뿐이다.아니, 레닌과 스탈린이 피의 좌파 혁명 따위를 시작한 시점에서 애당초 쓰레기로 봐야 하는게바로 네놈들과 그쪽 방향의 인간들 아니더냐?그런 네놈들한테는 한국형 군사정부가 아니라 프랑코와 피노체트의 총칼이 답으로 보일 판이다.신고",정치 전반 2018,KittyHawk,20180902
EG,CV63,4426156,EG_CV63_4426156,http://CV63.egloos.com/4426156,"정제유 대북 반입 중공은 보고, 한국은 미보고? ",https://www.voakorea.com/a/4552614.html 이 기사의 마지막에 핵심이 들어 있었다. VOA가 관련 내용을 한국에 문의했지만외교부에서 아직 답변을 안 했다고 한다. 설령 답을 한다 해도 과연 그걸 믿을수나 있을까?신고,미국,KittyHawk,20180901
EG,CV63,4426132,EG_CV63_4426132,http://CV63.egloos.com/4426132,"문석탄네, 이스라엘 대통령 방한 거부 ",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=052&aid=0001187802 이스라엘이 굉장히 불쾌해했다는데 김정민 박사 등이 그간 충분히 경고하지 않았나?이스라엘과 척을 지게 되면 한국 입장에선 좋을 것 하나 없다고. 하지만 대놓고 문석탄이가자기 정체가 뭔지 다 떠들고 다니는 격이니 나쁘지는 않다. 그런데 뒤지게 되면 문석탄이네만뒤졌으면 한다.신고,중동,KittyHawk,20180831
EG,CV63,4426126,EG_CV63_4426126,http://CV63.egloos.com/4426126,이민자 범죄가 스웨덴 총선의 큰 이슈가 되다 ,"http://conspiracynews.co.kr/?p=8339 그간 스웨덴 내부에서만 벌어진 일들만 생각해도 분위기가 저리 흐르게 된 건여러모로 필연이라는 생각 밖에 들지 않는다. 스웨덴 민주당이 대승을 거두지못한다 해도 그들은 이미 원내에 들어와 있고 스웨덴의 범좌파들이 여전히 못 받아들이고계속 자국을 죽어가게 만든다면 독일 등이 빠르게 방향을 전환하는 계기를 줄 테니 그게나쁘다고도 할 순 없을 것이다. 이제 그만 유럽에서 세속주의 거부, 현지 사회와의 원만한관계를 거부하는 특정 이민자 집단들은 영구히 쫓겨나거나 영향을 못 미치게 격리되던지해야 한다.신고","반다문화, 반페미니즘",KittyHawk,20180831
